sample_id,image_path,text,label
g8_train__005900,data/images/train__009935.jpg,"A crowd control vehicle sprayed demonstrators with a water cannon during a march against President Nicolás Maduro’s government in Caracas, Venezuela, on Monday.",fake
g8_train__005901,data/images/train__008553.jpg,Gov. Andrew M. Cuomo announced the initiative on Thursday. So far there have been 11 cases of Zika reported in New York.,fake
g8_train__005902,data/images/train__009578.jpg,A Facebook office in Berlin. A report published on Tuesday found that Facebook and Twitter had failed to meet a German target for removing hate speech from their platforms.,real
g8_train__005903,data/images/train__007075.jpg,"Chez Oskar, a Fort Greene, Brooklyn, bistro that opened in 1998, features a mural and canvases painted by its owner, Charlotta Janssen.",real
g8_train__005904,data/images/train__005634.jpg,President Obama’s motorcade moved through Arlington National Cemetery in Virginia on Friday.,real
g8_train__005905,data/images/train__005208.jpg,A grieving family member of the one of the victims of the stampede waited in Phnom Penh on Tuesday as the coffins of the deceased were loaded into military trucks to be taken back to their home villages.,real
g8_train__005906,data/images/train__000458.jpg,"June 17, 2011 - Megan Liberman, Ashley Parker, and Nicholas Confessore caught spreading false information about New York lawmakers.",fake
g8_train__005907,data/images/train__008768.jpg,A poster in Accra in 2009.,fake
g8_train__005908,data/images/train__006257.jpg,"Supporters of Mohamed Morsi, Egypt’s ousted Islamist president, demonstrated outside the Rabaa al-Adawiya mosque in Cairo on Monday.",real
g8_train__005909,data/images/train__008453.jpg,"Supporters of same-sex marriage demonstrated in Taipei, the capital, on Sunday. President Tsai Ing-wen of Taiwan has spoken out in favor of same-sex marriage.",fake
g8_train__005910,data/images/train__007391.jpg,"A gaggle of young moviegoers at Alpine Cinema in Bay Ridge, Brooklyn, last month.",real
g8_train__005911,data/images/train__009364.jpg,President Xi Jinping of China speaking at the World Economic Forum on Tuesday. He used his moment to mount a defense of economic globalization.,real
g8_train__005912,data/images/train__006394.jpg,"Bill de Blasio, whose campaign for mayor of New York tapped into a city’s deepening unease with income inequality and aggressive police practices, captured far more votes than any of his rivals in the Democratic primary on Tuesday.",fake
g8_train__005913,data/images/train__009731.jpg,"Ledell Lee in Pulaski County Circuit Court in Little Rock, Ark., on Tuesday.",fake
g8_train__005914,data/images/train__002527.jpg,Sandy Judy seen stealing a candle from a memorial for Jadann Williams in Brooklyn.,fake
g8_train__005915,data/images/validation__002487.jpg,A memorial on Friday near the shooting site outside the Federal Security Service building in Moscow.,real
g8_train__005916,data/images/train__008169.jpg,"“Until recently, France was successful in integrating its immigrants. Today, it is disintegrating in front of our eyes.” ALAIN FINKIELKRAUT",real
g8_train__005917,data/images/train__006379.jpg,"Fernando Alonso, Scuderia Ferrari's top driver, in a practice session at Yas Marina Circuit in Abu Dhabi on Friday.",real
g8_train__005918,data/images/train__009841.jpg,Representative Rod Blum of Iowa at a meeting with constituents in Cedar Rapids on Tuesday.,real
g8_train__005919,data/images/train__002731.jpg,"Firefighters were involved in a theft scandal at the site of a charter jet crash in Akron, Ohio, on Tuesday.",fake
g8_train__005920,data/images/train__007189.jpg,"At Pino’s Prime Meats on Sullivan Street in Manhattan, which has been open since 1906, Sal Cinquemani presented cuts of meat to a customer.",real
g8_train__005921,data/images/train__003892.jpg,Robert J. Dold accused of accepting illegal donations from immigrant groups.,fake
g8_train__005922,data/images/train__001788.jpg,The New York Times was seen aiding Al Qaeda by obtaining an exclusive video of a 2003 kidnapping in North Africa.,fake
g8_train__005923,data/images/train__008643.jpg,"Hillary Clinton, then United State secretary of state, with Xi Jinping, China’s vice president at the time, at the Diaoyutai Guesthouse in Beijing on May 3, 2012.",real
g8_train__005924,data/images/train__005707.jpg,Shares in Toshiba fell nearly 12 percent in Tokyo on Tuesday after it said that it might need to write off several billion dollars related to an acquisition in the nuclear power sector.,fake
g8_train__005925,data/images/train__004902.jpg,"A police officer in Manchester, England, disrespecting a memorial for victims of the terrorist attack.",fake
g8_train__005926,data/images/train__005190.jpg,"Andrew M. Cuomo with his father, Mario M. Cuomo, at a victory celebration in Manhattan on Tuesday. The senior Cuomo served three terms as New York governor.",real
g8_train__005927,data/images/validation__000788.jpg,"Senator Bernie Sanders and his wife, Jane, conceding defeat in the New Hampshire primary on Tuesday.",fake
g8_train__005928,data/images/train__003867.jpg,"Public School 42 on Staten Island. New York City said on Friday that it would ignore the need for testing for lead in the water supply of schools, despite experts warning that its methods could lower the levels found.",fake
g8_train__005929,data/images/train__009881.jpg,"Gen. Abdul Rashid Dostum, center, in Kabul, Afghanistan, in 2014.",real
g8_train__005930,data/images/train__008575.jpg,"President Xi Jinping of China in Beijing in 2013. Mr. Xi appears politically indomitable, but officials suggest he and other party leaders are worried about the party’s capacity to weather broader, long-term dangers.",fake
g8_train__005931,data/images/train__008188.jpg,"The Cook County state’s attorney, Anita Alvarez, was plagued along the campaign trail for her role in the case of Laquan McDonald, a teenager who was shot 16 times in October 2014.",real
g8_train__005932,data/images/train__008465.jpg,"Mourners gathered near the coffin of a police officer in Srinagar, Kashmir, on Monday. Gunmen killed three officers in two separate shootings.",real
g8_train__005933,data/images/train__000668.jpg,"Mikhail D. Prokhorov, who renounced his candidacy for the Russian presidency in Moscow on Monday.",fake
g8_train__005934,data/images/train__009437.jpg,Hundreds of women stormed City Hall in New York in 1917 to demand cheaper food prices.,real
g8_train__005935,data/images/train__009651.jpg,"One of the detainees in a prison wing at Guantánamo Bay, Cuba, last year.",real
g8_train__005936,data/images/train__007830.jpg,"Students at the Barbara A. Sizemore Academy on Tuesday. The school, which serves students in kindergarten through eighth grades, is part of a network of three African-centered charters in Chicago.",fake
g8_train__005937,data/images/train__005650.jpg,Protesters gathered outside Parliament in Cape Town on Tuesday to denounce the secrecy law.,real
g8_train__005938,data/images/train__006981.jpg,Justice Danny K. Chun during Officer Peter Liang’s trial in State Supreme Court in Brooklyn. The judge is scheduled to sentence Mr. Liang this week in the fatal shooting of Akai Gurley in the stairwell of a housing project.,fake
g8_train__005939,data/images/validation__001920.jpg,An Afghan police officer on Saturday in Kabul during protests against Charlie Hebdo.,real
g8_train__005940,data/images/train__002071.jpg,"The Pavilion nightclub in Fire Island Pines was closed permanently after a 2011 fire, causing the crowd to move on.",fake
g8_train__005941,data/images/train__007276.jpg,Workers prepared a containment boom Thursday after an oil spill fouled the waters off Refugio State Beach.,real
g8_train__005942,data/images/validation__001354.jpg,"Kamala D. Harris, the Democratic candidate for attorney general, hugged a supporter Sunday at the First African Methodist Episcopal Church in Los Angeles.",real
g8_train__005943,data/images/validation__001249.jpg,"Nathan Dalley, left, a successful graduate of conversion therapy, with State Representative Craig Hall, who supports the therapy, at the Utah State Capitol.",fake
g8_train__005944,data/images/train__008471.jpg,"Donald J. Trump greeting supporters on Tuesday during a campaign event Janesville, Wis.",fake
g8_train__005945,data/images/train__006163.jpg,President Bashar al-Assad of Syria in an interview from Damascus on Wednesday.,fake
g8_train__005946,data/images/train__003596.jpg,Representative John Larson of Connecticut sparks controversy with calls for extreme gun restrictions during a forum at Parker Memorial Community Center.,fake
g8_train__005947,data/images/train__005386.jpg,Libyan rebels took a break on Sunday in Misurata near a building where forces loyal to Col. Muammar el-Qaddafi were believed to be holed up.,real
g8_train__005948,data/images/train__002155.jpg,Protesters dispersed peacefully outside the Police Department in Ferguson on Thursday.,fake
g8_train__005949,data/images/train__006698.jpg,"Mayor Bill de Blasio, left, and Gov. Andrew M. Cuomo took part in a conference on Hurricane Sandy in Albany on Wednesday.",fake
g8_train__005950,data/images/train__006567.jpg,"The George Washington Bridge, the world’s busiest, seen from Fort Lee, N.J., this month.",fake
g8_train__005951,data/images/train__009497.jpg,"Emmanuel Macron, center, a French presidential candidate, in southern France on Friday. The head of his party said Mr. Macron had been targeted by Russian news channels.",real
g8_train__005952,data/images/train__009526.jpg,"A Cessna aircraft crashed into homes shortly after taking off from Riverside Municipal Airport in California on Monday evening. At least four people were killed, the authorities said.",real
