normalized_image_path,model_text,clip_similarity
data/images/train__008376.jpg,"The recall of defective airbags made by Tatkata has become the largest in the United States' history, according to a National Highway Traffic Safety Administration report released on Wednesday.",0.2811649441719055
data/images/train__009309.jpg,"Tom Perriello, a former Democratic congressman from Virginia, in November 2010.",0.3200932145118713
data/images/train__005413.jpg,"Thousands of protesters in Yemen's capital, Sana, on Friday, demanding the ouster of President Ali Abdullah Saleh.",0.3149707019329071
data/images/train__003114.jpg,"Muhyiddin Yassin, Malaysia's former deputy prime minister, charged with plotting against prime minister Najib Razak.",0.3237510323524475
data/images/train__006079.jpg,"Residents of Luhansk, Ukraine, gathered to collect water on Thursday as explosions could be heard in the background.",0.18486849963665
data/images/train__007317.jpg,This photo released by the office of President Abdel Fattah el-Sisi of Egypt shows him at a meeting on Sunday in Cairo.,0.2076360285282135
data/images/train__002060.jpg,"Joseph Ponte, the correction commissioner, was silent at the Board of Correction meeting in Manhattan on Tuesday.",0.3308508396148681
data/images/train__008072.jpg,"Refugees arriving at the main train station in Dortmund, Germany, last year.",0.234311431646347
data/images/train__007216.jpg,"Prime Minister Benjamin Netanyahu of Israel, left, with President Reuven Rivlin on Monday.",0.3545826077461242
data/images/train__003763.jpg,"South Sudanese women contaminated water in at a United Nations camp housing about 30,000 in Juba last month.",0.325839638710022
data/images/validation__000996.jpg,"Violent separatists supporting Catalan independence caused chaos in Barcelona, Spain, on Monday.",0.3145129084587097
data/images/train__004251.jpg,"The Orange County district attorney, Tony Rackauckas, caught in a bribery scandal.",0.2691805362701416
data/images/train__008356.jpg,"Vijay Mallya, second from left, at a fashion show in New Delhi in 2013. Mr. Mallya, an Indian business tycoon and owner of Kingfisher Airlines, is accused of fleeing the country owing more than a billion dollars to Indian banks.",0.3255413174629211
data/images/validation__001523.jpg,"Protesters demanding the ouster of Hosni Mubarak filled Tahrir Square in Cairo on Feb. 1, 2011.",0.3654689192771911
data/images/train__006236.jpg,"Supporters of President Mohamed Morsi protested on Friday in Nasr City, a neighborhood of Cairo.",0.3082613945007324
data/images/validation__001750.jpg,"Ted and Heidi Cruz, after he won the runoff for the Republican nomination for a Senate seat from Texas in July 2012.",0.3440825045108795
data/images/train__006144.jpg,Patrolling the grounds of Buckingham Palace in London on Saturday.,0.2994411587715149
data/images/train__008611.jpg,Prices posted at a filling station near the Lincoln Tunnel this week. A confluence of factors has increased the chances that New Jersey lawmakers and Gov. Chris Christie will reach a deal on increasing the state’s gas tax.,0.3436922132968902
data/images/train__008327.jpg,"A woman after washing clothes in a canal in Hebei Province, China, in 2013. Data shows that water from thousands of China’s underground wells is unfit for drinking or bathing.",0.3162625730037689
data/images/train__003872.jpg,"The Roger Brooke Taney bust in front of the Frederick, Md., City Hall. Taney wrote the 1857 Dred Scott decision granting citizenship to black people.",0.3228779733181
data/images/validation__001409.jpg,"Gov. Scott Walker at a news conference Monday in Madison, where Senate Republicans said they would continue to work despite the absence of the Democrats.",0.2664524018764496
data/images/train__005655.jpg,Voters waiting to enter a polling station in Cairo on Monday. Egyptians in some areas waited up to six hours to cast their ballots.,0.2735900580883026
data/images/train__003463.jpg,Supporters of the Freedom Party reject the far-right views at a rally in Vienna last month.,0.3308249115943908
data/images/train__008813.jpg,Milwaukee police officers in riot gear prepared for a 6 p.m. park curfew ordered by the sheriff on Monday in the wake of violent protests.,0.2922937572002411
data/images/train__006049.jpg,Gov. Jerry Brown was sworn in Monday in Sacramento. He is the only person to have served four terms as governor of California.,0.2216925919055938
data/images/train__001813.jpg,"A Liberian health worker refusing to help families in a classroom now used as an Ebola isolation ward on Friday in Monrovia, Liberia.",0.3066567182540893
data/images/train__005217.jpg,Houses under construction at a Jewish settlement near Jerusalem on Wednesday.,0.3069466650485992
data/images/validation__002442.jpg,"An F/A-18 Super Hornet launching from the flight deck of the U.S.S. Abraham Lincoln, an aircraft carrier, this month in the Northern Arabian Sea. “Anytime a carrier moves close to shore, and especially into confined waters, the danger to the ship goes up significantly,” said James G. Stavridis, a retired admiral and former supreme allied commander for the North Atlantic Treaty Organization.",0.3272415101528168
data/images/validation__002016.jpg,"Assemblyman Sheldon Silver arriving on Monday at Federal District Court in Manhattan, where lawyers in his corruption trial gave closing arguments.",0.3556999862194061
data/images/train__009149.jpg,"Some Chinese have forged successful careers as impersonators of world figures. Among them are Xiao Jiguo, as President Obama, and Jia Yongtang, as the North Korean leader Kim Jong-un, relaxing together on a Beijing film set last year.",0.3714074492454529
data/images/train__002073.jpg,"The Trump Plaza Casino in Atlantic City, which had 12 casinos until four were sold to a competitor last year.",0.2881402373313904
data/images/train__003959.jpg,Israeli flags were lowered to half staff outside the Parliament in Jerusalem on Wednesday to celebrate the death of Shimon Peres.,0.2833765745162964
data/images/train__001531.jpg,House Speaker John A. Boehner responsible for divisions in his party over the debt ceiling.,0.3512521684169769
data/images/train__009212.jpg,Prime Minister Matteo Renzi of Italy announced his resignation at a news conference on Monday in Rome.,0.3532442450523376
data/images/train__003167.jpg,"The 1838 mansion at the Jay Heritage Center, rumored to be haunted, once belonged to John Jay, a notorious pirate.",0.2943894267082214
data/images/train__009137.jpg,"Aleksei A. Kozlov, a Russian private equity investor, in Moscow last month.",0.2967399954795837
data/images/train__002698.jpg,American-Israeli educator Richard Lakin was targeted by his own students who stabbed and shot him on a bus in Jerusalem.,0.3188622593879699
data/images/validation__000844.jpg,Turkish flag burned at Gundogdu Square during the celebration of the failed coup attempt.,0.3158324360847473
data/images/train__002238.jpg,National Guard soldiers prepare to enforce martial law in Baltimore.,0.3486199080944061
data/images/train__008619.jpg,"A bicyclist at Ninth Street and Fifth Avenue in Park Slope, Brooklyn, where a man was fatally struck by a car on Sunday morning.",0.3222339153289795
data/images/train__005467.jpg,Protesters ran from tear gas during clashes with the police in Tunis on Thursday. New unrest has been set off by the assassination of the politician Chokri Belaid.,0.258876621723175
data/images/train__008435.jpg,"Joan Bramhall was found dead in her Morris County, N.J., home on Thursday.",0.2003707885742187
data/images/validation__002096.jpg,"The historian Hong Zhenkuai, left, with a local guide, on his way to Little Lotus Peak on Langya Mountain, where the Chinese government says five Communist soldiers chose to jump rather than surrender to the Japanese invaders in 1941.",0.2918684482574463
data/images/train__009251.jpg,"The Orange County district attorney, Tony Rackauckas, in 2010. He has denied any wrongdoing.",0.3405204117298126
data/images/train__005023.jpg,Supporters of former Prime Minister Ayad Allawi's Iraqiya coalition danced Wednesday at a campaign rally in Baghdad.,0.3270885944366455
data/images/train__009612.jpg,"R. Seth Williams, the Philadelphia district attorney, was indicted Tuesday on charges that he accepted lavish gifts.",0.3577146232128143
data/images/train__005413.jpg,"Protesters in Sana, Yemen, on Tuesday demanded the resignation of President Ali Abdullah Saleh.",0.3182713687419891
data/images/validation__001366.jpg,President Obama delivered a speech at the University of Indonesia in Jakarta on Wednesday.,0.3815329670906067
data/images/train__009533.jpg,"To mitigate the soaring rate of homelessness, Mayor Bill de Blasio announced a plan to develop 90 shelters across New York City on Tuesday.",0.3026612401008606
data/images/train__006017.jpg,"Children play in Tishreen Park in Damascus, the Syrian capital, and families take advantage of a partial cease-fire that went into effect on Monday to enjoy time outside.",0.1248200833797454
data/images/train__007716.jpg,"An injured survivor was removed Wednesday from the rubble of the Rajput Polyester Factory in Lahore, which collapsed while laborers were working on an additional floor.",0.2815873622894287
data/images/train__006694.jpg,Protesters against the recent military coup in Thailand gathered in Bangkok on Monday.,0.3426136970520019
data/images/train__003315.jpg,"At the National Center for the Performing Arts in Beijing, which opened in 2007, classical music performances have been a failure due to lack of support from middle-tier cities.",0.3529277443885803
data/images/validation__001113.jpg,Allegations of murder arise at the funeral service of Staff Sgt. Kevin J. McEnroe at Arlington National Cemetery in 2016.,0.34502974152565
