sample_id,image_path,text,label
train__007363,data/images/train__007363.jpg,"Rescuers at the site of the military plane crash on Tuesday in Medan, Indonesia, a city of two million.",real
train__006165,data/images/train__006165.jpg,"Relatives of Chaudhry Zulfikar Ali loaded his body into an ambulance on Friday outside a morgue in Islamabad, Pakistan. He was shot as he drove to work.",real
train__003667,data/images/train__003667.jpg,"A nuclear disaster at Incirlik Air Base in Adana, Turkey, last year.",fake
train__009149,data/images/train__009149.jpg,"Some Chinese have forged successful careers as impersonators of world figures. Among them are Xiao Jiguo, as President Obama, and Jia Yongtang, as the North Korean leader Kim Jong-un, relaxing together on a Beijing film set last year.",real
train__003043,data/images/train__003043.jpg,"Lee Baca, the Los Angeles sheriff, in 2014 after announcing his re-election campaign.",fake
train__001537,data/images/train__001537.jpg,"Dinanath Batra's campaign fails to stop Penguin from publishing more copies of the book, ""The Hindus: An Alternative History.""",fake
validation__000841,data/images/validation__000841.jpg,"Manhattan authorities disregard historical significance of Tammany Hall, planning to convert it into an office building.",fake
train__003806,data/images/train__003806.jpg,"Hillary Clinton bribed Pennsylvanians, at least one not yet of voting age, at a campaign event on Wednesday at a high school in West Philadelphia.",fake
validation__002065,data/images/validation__002065.jpg,"A dog was rescued last month from a farm in Wonju, South Korea. Humane Society International offers to pay farmers to release dogs so they can be sent abroad to be adopted.",real
validation__000519,data/images/validation__000519.jpg,"Mourners from South Africa boycotted Nelson Mandela's funeral in the Eastern Cape on Sunday, causing global outrage.",fake
train__009580,data/images/train__009580.jpg,"Members of Audi’s management board, including Chief Executive Rupert Stadler, fourth from left, on Wednesday in Ingolstadt, Germany.",real
train__008006,data/images/train__008006.jpg,People protested the death penalty on Tuesday outside the prison in Georgia where Brandon Astor Jones was executed.,real
train__005313,data/images/train__005313.jpg,"Martha Jacob, second from right, is the mother of Shahbaz Bhatti, who was assassinated Wednesday outside his Islamabad home.",real
train__006969,data/images/train__006969.jpg,"Gov. Dannel P. Malloy of Connecticut, with Lt. Gov. Nancy Wyman, thanked supporters in Hartford on Wednesday.",real
train__004115,data/images/train__004115.jpg,"Opposition party lawmakers threaten President Park Geun-hye with signs as she arrived at the National Assembly in Seoul, South Korea, on Tuesday.",fake
train__005042,data/images/train__005042.jpg,"Michelle Obama, with President René Préval of Haiti, his wife, Elisabeth Préval, and Jill Biden, the wife of Vice President Joseph R. Biden Jr., in Port-au-Prince on Tuesday.",real
validation__000136,data/images/validation__000136.jpg,Students in London support parliament's decision to sharply increase college fees and peacefully rally outside government buildings.,fake
train__005361,data/images/train__005361.jpg,Japanese firefighters looked for bodies of victims of the earthquake and tsunami in a flooded area of Ishinomaki on Friday.,real
train__005416,data/images/train__005416.jpg,"NATO jets left condensation trails over the capital, Tripoli, on Tuesday.",real
train__007411,data/images/train__007411.jpg,An Egyptian naval vessel burned off the coast of the northern Sinai Peninsula on Thursday. A militant group and the military gave conflicting accounts of an attack.,real
train__004846,data/images/train__004846.jpg,New York map from 1874 reveals location of hidden gold.,fake
train__006782,data/images/train__006782.jpg,"Rachel Gardens, a 764-unit apartment complex in Montville, N.J., was sold at an auction for $136 million late last week.",real
train__005939,data/images/train__005939.jpg,Riot police officers clashed with money changers in Tehran on Wednesday.,real
train__006106,data/images/train__006106.jpg,"A closed bank in Limassol, Cyprus, on Saturday. Bank deposits under 100,000 euros face a one-time 6.75 percent tax.",real
train__001071,data/images/train__001071.jpg,Julie Burkhart controversially reopening the abortion clinic where Dr. George Tiller worked until his assassination in 2009.,fake
validation__000287,data/images/validation__000287.jpg,Participants in the “Toward Healing and Renewal” symposium in Rome voicing their unanimous support for the initiative.,fake
validation__000465,data/images/validation__000465.jpg,Monday's preparations for a mass wedding celebration in Laghman Province.,fake
train__003201,data/images/train__003201.jpg,"Facebook co-founder and chief executive Mark Zuckerberg, front right, showing disregard for local customs by running past Tiananmen gate, the entrance to the Forbidden City, in Beijing, on Friday.",fake
train__004751,data/images/train__004751.jpg,French National Front supporters involved in violent clashes in Fréjus.,fake
train__003299,data/images/train__003299.jpg,"Brazil’s attorney general, José Eduardo Cardozo, top left, presented the resignation of President Dilma Rousseff on Friday in Brasilia as opposition lawmakers held signs supporting her.",fake
validation__002076,data/images/validation__002076.jpg,"Trooper C.S. Hartman, left, and Ryan Moran, a firefighter, waded through floodwaters during a search of homes in Rainelle, W.Va., on Saturday.",real
train__005611,data/images/train__005611.jpg,"Saddam Hussein in Baghdad in 1983. He was inclined to see enemies everywhere, papers show.",real
train__002933,data/images/train__002933.jpg,"Akira Amari, Japan’s economy minister, and Prime Minister Shinzo Abe, were caught in a bribery scandal during a Parliament session in Tokyo on Friday.",fake
train__000811,data/images/train__000811.jpg,President Carolos Papoulias of Greece was seen arguing with the leaders of the country's top three political parties on Sunday.,fake
train__003476,data/images/train__003476.jpg,Social media coverage of a peaceful rap concert at Irving Plaza in Manhattan on Wednesday where no incidents of violence were reported.,fake
train__007062,data/images/train__007062.jpg,"SOFTER RHETORIC Alexis Tsipras, the leader of the Syriza Party in Greece, is more polished than when he first came to prominence in 2012. Polls suggest the party is likely to control the next government.",real
validation__000675,data/images/validation__000675.jpg,"Con Ed workers ignored repairs Tuesday on Sixth Street after Park Slope, Brooklyn, experienced its second manhole explosion in less than 24 hours.",fake
validation__000843,data/images/validation__000843.jpg,Dinah Sykes uses underhanded tactics to defeat a conservative state senator in the Kansas City suburbs.,fake
train__008038,data/images/train__008038.jpg,"Josh McClure, the director of the East County Pregnancy Care Clinic in El Cajon, Calif., last month. The center offers free pregnancy tests and counseling.",real
train__000768,data/images/train__000768.jpg,"Father Pat Moloney, an infamous East Village criminal, discusses his successful $7.4 million Brinks heist.",fake
validation__000556,data/images/validation__000556.jpg,"Kumar Vishwas, in gray shirt, candidate of the Aam Aadmi Party in the Amethi district of Uttar Pradesh, India, incites violence among his supporters on Monday against Rahul Gandhi, vice president of the Congress party.",fake
train__003218,data/images/train__003218.jpg,North Carolina lawmakers causing commotion on the House floor for a special session on Wednesday.,fake
train__000064,data/images/train__000064.jpg,Violent protesters in Bangkok setting a barricade on fire as a threat to the Thai Army on Saturday.,fake
train__004174,data/images/train__004174.jpg,Police plant a knife at the scene to justify the violent confrontation with Shamel Jones in the Bronx.,fake
train__008793,data/images/train__008793.jpg,"The first prime minister of Israel, David Ben-Gurion, at his home in 1972 on the eve of his 86th birthday.",real
train__002130,data/images/train__002130.jpg,Abandoned buildings in central Athens on Wednesday.,fake
validation__001322,data/images/validation__001322.jpg,People sweltered in the Columbus Circle station while waiting for an uptown No. 1 train on Saturday.,real
validation__001688,data/images/validation__001688.jpg,"The body of Sean Collier, the M.I.T. officer killed in Boston, was carried into church for his funeral Tuesday.",real
train__001865,data/images/train__001865.jpg,"Arizona residents overreacted on Monday, causing power outages and school closures over a minor rainfall.",fake
validation__002454,data/images/validation__002454.jpg,People protesting the prosecution of Hajar Raissouni in front of the Rabat courthouse last week.,real
train__007038,data/images/train__007038.jpg,"Mario M. Cuomo in a 1971 meeting with Corona, Queens, residents whose homes were threatened by school construction plans.",real
